task,string_square_sequence,program,new_solved,distinct_programs,most_frequent_program,abs_count,task_freq,rel_count
46,928171605041,[{'R2{ls}r': 1}],1,1.0,R2{ls}r,1.0,263.0,0.0038022813688212928
46,9281716051,[{'lslr': 13}],13,1.0,lslr,13.0,263.0,0.049429657794676805
46,92817161,"[{'lR10{s}f': 1, 'lR6{s}': 1, 'lR2{s}r': 1, 'lss': 1, 'lR10{s}': 1}]",5,5.0,lR10{s}f,5.0,263.0,0.019011406844106463
46,92817162,"[{'lsr': 9, 'lsrR2{}': 6, 'lsrR10{}': 2}]",17,3.0,lsr,17.0,263.0,0.06463878326996197
46,9281716251,[{'lsrl': 2}],2,1.0,lsrl,2.0,263.0,0.0076045627376425855
46,92817162514132,[{'R2{lsr}': 3}],3,1.0,R2{lsr},3.0,263.0,0.011406844106463879
46,9281716252,[{'lsrs': 9}],9,1.0,lsrs,9.0,263.0,0.034220532319391636
46,928171625243,[{'lR2{sr}': 1}],1,1.0,lR2{sr},1.0,263.0,0.0038022813688212928
46,9281716253,[{'lsR2{r}': 2}],2,1.0,lsR2{r},2.0,263.0,0.0076045627376425855
46,928171625344,[{'lsR4{r}': 1}],1,1.0,lsR4{r},1.0,263.0,0.0038022813688212928
46,928172,"[{'lrs': 1, 'lR4{rs}': 1, 'lR2{rs}': 1}]",3,3.0,lrs,3.0,263.0,0.011406844106463879
46,9282,"[{'ss': 1, 'ssrl': 1, 'R2{fsl}': 1, 's': 2, 'sr': 1, 'fs': 1, 'ffff': 1, 'R10{sf}': 1, 'R6{s}': 1, 'R10{f}R10{}R10{}': 1, 'fff': 1}]",12,11.0,s,12.0,263.0,0.045627376425855515
46,9283,"[{'R2{rs}': 1, 'r': 2, 'R2{r}': 2, 'rsfr': 1, 'rsls': 1, 'R5{rsr}': 1, 'rsrl': 1}]",9,7.0,r,9.0,263.0,0.034220532319391636
47,114,"[{'W!b{Wk{W{W{W{W{W{}}}}}}}': 1, nan: 7, 'R2{}': 1}]",9,3.0,?,9.0,61.0,0.14754098360655737
47,114103,[{'lW{}': 1}],1,1.0,lW{},1.0,61.0,0.01639344262295082
47,1141039281,[{'R3{l}': 5}],5,1.0,R3{l},5.0,61.0,0.08196721311475409
47,1141039281706050110,[{'R4{l}R2{f}': 1}],1,1.0,R4{l}R2{f},1.0,61.0,0.01639344262295082
47,1141039281706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090,[{'R4{l}W!b{s}': 2}],2,1.0,R4{l}W!b{s},2.0,61.0,0.03278688524590164
47,114103928170605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080706050110100908070605011010090807060501101009080,[{'R4{l}W!b{f}': 1}],1,1.0,R4{l}W!b{f},1.0,61.0,0.01639344262295082
47,11410392817060501101009081716252,[{'R4{l}R2{ff}R4{rs}R2{r}srf': 1}],1,1.0,R4{l}R2{ff}R4{rs}R2{r}srf,1.0,61.0,0.01639344262295082
47,1141039281706050110100908172,[{'llllffffrr': 1}],1,1.0,llllffffrr,1.0,61.0,0.01639344262295082
47,1141039483,[{'lrl': 1}],1,1.0,lrl,1.0,61.0,0.01639344262295082
47,114104,"[{'s': 3, 'sW!b{R2{}}': 1, 'sR2{}': 1}]",5,3.0,s,5.0,61.0,0.08196721311475409
47,11410493,[{'sl': 1}],1,1.0,sl,1.0,61.0,0.01639344262295082
47,114104938271605-1,"[{'sR5{l}llfl': 1, 'sR10{l}sl': 1}]",2,2.0,sR5{l}llfl,2.0,61.0,0.03278688524590164
47,114104938271605011010-1,[{'sR4{l}slffR5{r}R5{l}f': 1}],1,1.0,sR4{l}slffR5{r}R5{l}f,1.0,61.0,0.01639344262295082
47,11410493827160501101009081716253,[{'sR4{l}R3{f}rsR3{r}R4{l}f': 1}],1,1.0,sR4{l}R3{f}rsR3{r}R4{l}f,1.0,61.0,0.01639344262295082
47,114104938271605011010090817263,[{'fR4{l}fffR3{r}': 1}],1,1.0,fR4{l}fffR3{r},1.0,61.0,0.01639344262295082
47,11410493827160501101009081726353,[{'fR4{l}fffrrrR10{s}': 1}],1,1.0,fR4{l}fffrrrR10{s},1.0,61.0,0.01639344262295082
47,11410493827160501101009081726354,[{'sR4{l}fffR4{r}': 1}],1,1.0,sR4{l}fffR4{r},1.0,61.0,0.01639344262295082
47,11410493827160501101009081726354433221,[{'sR4{l}R3{f}R4{r}R5{l}': 1}],1,1.0,sR4{l}R3{f}R4{r}R5{l},1.0,61.0,0.01639344262295082
47,11410493827161,[{'sR3{l}f': 1}],1,1.0,sR3{l}f,1.0,61.0,0.01639344262295082
47,1141049382716150110100,"[{'sR3{l}slf': 1, 'sR3{l}slfR2{}': 1}]",2,2.0,sR3{l}slf,2.0,61.0,0.03278688524590164
47,114104938271615011010090,[{'sR3{l}slff': 1}],1,1.0,sR3{l}slff,1.0,61.0,0.01639344262295082
47,114104938271615011010090817263544332211100-10,[{'sWk{lllslffrrrr}': 1}],1,1.0,sWk{lllslffrrrr},1.0,61.0,0.01639344262295082
47,11410493827161501101009181726253,[{'sR3{l}slfR4{rf}R4{l}f': 1}],1,1.0,sR3{l}slfR4{rf}R4{l}f,1.0,61.0,0.01639344262295082
47,1141049382716151403021,[{'sR3{l}fflfR4{r}R4{l}f': 1}],1,1.0,sR3{l}fflfR4{r}R4{l}f,1.0,61.0,0.01639344262295082
47,11410493827262,[{'sR2{l}sf': 1}],1,1.0,sR2{l}sf,1.0,61.0,0.01639344262295082
47,11410493827364,[{'sllrr': 1}],1,1.0,sllrr,1.0,61.0,0.01639344262295082
47,11410493837262514130201-1,"[{'W!b{sl}': 1, 'W!b{fl}': 1}]",2,2.0,W!b{sl},2.0,61.0,0.03278688524590164
47,1141049483726150110100908171,[{'sfR4{l}ffrs': 1}],1,1.0,sfR4{l}ffrs,1.0,61.0,0.01639344262295082
47,11410494837261501101009081726353,[{'ffllllffrrrsf': 1}],1,1.0,ffllllffrrrsf,1.0,61.0,0.01639344262295082
47,11410494837261501101009081726354,[{'sfR4{l}R2{f}R4{r}': 1}],1,1.0,sfR4{l}R2{f}R4{r},1.0,61.0,0.01639344262295082
47,114104948372615011010090817263544434241404,[{'sfR4{l}ffR3{r}rW!b{f}': 1}],1,1.0,sfR4{l}ffR3{r}rW!b{f},1.0,61.0,0.01639344262295082
47,11410494837261514131221304-15,[{'sfR3{l}R2{f}sR4{r}': 1}],1,1.0,sfR3{l}R2{f}sR4{r},1.0,61.0,0.01639344262295082
47,1141049483726252,[{'R2{s}R2{l}R2{f}R4{r}R2{}': 1}],1,1.0,R2{s}R2{l}R2{f}R4{r}R2{},1.0,61.0,0.01639344262295082
47,1141049484,[{'sR2{f}': 1}],1,1.0,sR2{f},1.0,61.0,0.01639344262295082
47,1141049484746454,"[{'sR5{f}': 2, 'W!b{f}': 1}]",3,2.0,sR5{f},3.0,61.0,0.04918032786885246
47,114104948474645444342414,[{'R10{s}': 1}],1,1.0,R10{s},1.0,61.0,0.01639344262295082
47,11410494847464544434241404,[{'sR10{f}': 2}],2,1.0,sR10{f},2.0,61.0,0.03278688524590164
47,11410494847464544434241404-14,[{'R2{W!g{s}}': 1}],1,1.0,R2{W!g{s}},1.0,61.0,0.01639344262295082
48,121,"[{nan: 22, 'R3{r}Ix=1{r}Ix=5{r}': 1, 'Ix=1{}': 1, 'Wx=5{r}': 1, 'W!b{}': 1, 'W{}': 2, 'R3{r}R6{l}R4{r}': 1, 'W!b{Ix=5{lWx=1{r}}}': 1}]",30,8.0,?,30.0,69.0,0.43478260869565216
48,121111,"[{'fW!b{}': 1, 'f': 1}]",2,2.0,fW!b{},2.0,69.0,0.028985507246376812
48,12111110191817161113,[{'W!b{Ix=2{f}}': 1}],1,1.0,W!b{Ix=2{f}},1.0,69.0,0.014492753623188406
48,1211111019181716111310393837363534333231303,[{'R8{ff}f': 1}],1,1.0,R8{ff}f,1.0,69.0,0.014492753623188406
48,121112,"[{'r': 1, 'Ix>1{r}': 1}]",2,2.0,r,2.0,69.0,0.028985507246376812
48,121112101908-1,[{'Wk{Wx>=2{rR6{l}}}': 1}],1,1.0,Wk{Wx>=2{rR6{l}}},1.0,69.0,0.014492753623188406
48,12111210192817261113,[{'R3{Ik{r}Ik{l}}': 1}],1,1.0,R3{Ik{r}Ik{l}},1.0,69.0,0.014492753623188406
48,12111210192817261113104938473,[{'R5{Ix>=1{r}Ix<=5{l}}': 1}],1,1.0,R5{Ix>=1{r}Ix<=5{l}},1.0,69.0,0.014492753623188406
48,12111210293,[{'rsIb{l}r': 1}],1,1.0,rsIb{l}r,1.0,69.0,0.014492753623188406
48,121112103,[{'R2{r}': 1}],1,1.0,R2{r},1.0,69.0,0.014492753623188406
48,12111210394,"[{'R3{r}': 1, 'W!b{Ix!=5{r}}': 1, 'R4{Ix!=5{r}}': 1, 'Ix>=4{R3{}}Ix<=2{R3{r}}': 1}]",4,4.0,R3{r},4.0,69.0,0.057971014492753624
48,1211121039483,[{'Wx!=5{r}Ix=5{l}': 1}],1,1.0,Wx!=5{r}Ix=5{l},1.0,69.0,0.014492753623188406
48,121112103948372,[{'rrrll': 1}],1,1.0,rrrll,1.0,69.0,0.014492753623188406
48,12111210394837261113,[{'R3{r}R3{l}': 2}],2,1.0,R3{r}R3{l},2.0,69.0,0.028985507246376812
48,1211121039483726111310291807-1,[{'Wx!=5{r}Wx>=1{l}': 1}],1,1.0,Wx!=5{r}Wx>=1{l},1.0,69.0,0.014492753623188406
48,1211121039483726111310291807162534433221100,[{'W!b{Wx!=5{r}Wx!=1{l}}': 1}],1,1.0,W!b{Wx!=5{r}Wx!=1{l}},1.0,69.0,0.014492753623188406
48,1211121039483726111310291807162534433221100-1-1,"[{'Wx!=5{rIx=5{R6{l}}}': 2, 'W!b{rIx=5{R6{l}}}': 1}]",3,2.0,Wx!=5{rIx=5{R6{l}}},3.0,69.0,0.043478260869565216
48,12111210394837261113102938475,[{'R3{R3{r}R4{l}}': 1}],1,1.0,R3{R3{r}R4{l}},1.0,69.0,0.014492753623188406
48,1211121039483726111310493827162534433221102,[{'W!b{rIx=5{R3{l}}}': 1}],1,1.0,W!b{rIx=5{R3{l}}},1.0,69.0,0.014492753623188406
48,1211121039483726111310495,"[{'Wk{R3{r}R3{l}}': 1, 'W!b{R3{r}R3{l}}': 2, 'R2{R3{r}R3{l}}': 3, 'R3{R3{r}R3{l}}': 1, 'W!y{R3{r}R3{l}}': 1}]",8,5.0,R2{R3{r}R3{l}},8.0,69.0,0.11594202898550725
48,12111210394837463544334231403,[{'W!b{rIx=5{l}}': 1}],1,1.0,W!b{rIx=5{l}},1.0,69.0,0.014492753623188406
48,12111210394837463544334231403-14,[{'W!b{Wx!=1{rIx=5{l}}}': 1}],1,1.0,W!b{Wx!=1{rIx=5{l}}},1.0,69.0,0.014492753623188406
48,1211121039485,"[{'R2{rrr}': 1, 'W!b{Wx=1{Ix=5{l}}r}': 1, 'W!b{R3{r}R3{}}': 1}]",3,3.0,R2{rrr},3.0,69.0,0.043478260869565216
49,32,[{nan: 26}],26,1.0,?,26.0,56.0,0.4642857142857143
49,3221,"[{'l': 1, 'lff': 2, 'lrflfrl': 1, 'llrf': 1}]",5,4.0,lff,5.0,56.0,0.08928571428571429
49,3222,"[{'frl': 1, 'ff': 1}]",2,2.0,frl,2.0,56.0,0.03571428571428571
49,3223,[{'r': 2}],2,1.0,r,2.0,56.0,0.03571428571428571
49,322312,"[{'rl': 1, 'rlffff': 1}]",2,2.0,rl,2.0,56.0,0.03571428571428571
49,322313,[{'rf': 3}],3,1.0,rf,3.0,56.0,0.05357142857142857
49,32231302-12,"[{'rflf': 2, 'rflfff': 1}]",3,2.0,rflf,3.0,56.0,0.05357142857142857
49,32231303,[{'rff': 3}],3,1.0,rff,3.0,56.0,0.05357142857142857
49,32231303-13,"[{'rffff': 1, 'rfff': 8}]",9,2.0,rfff,9.0,56.0,0.16071428571428573
49,32231303-14,[{'rffr': 1}],1,1.0,rffr,1.0,56.0,0.017857142857142856
50,94,"[{'W!b{}R2{}': 1, 'W!b{R2{}}': 1, nan: 27, 'Wg{l}': 1, 'W{R4{R2{R2{R2{}}}}}': 1, 'R4{}': 2, 'R2{}': 2, 'W!k{l}': 1, 'W{R4{l}R4{r}}': 2, 'fWb{R4{l}R4{r}}': 1, 'R2{R2{}}': 1}]",40,11.0,?,40.0,104.0,0.38461538461538464
50,9483,[{'l': 3}],3,1.0,l,3.0,104.0,0.028846153846153848
50,94837261,[{'R3{l}R2{}': 1}],1,1.0,R3{l}R2{},1.0,104.0,0.009615384615384616
50,9483726150,"[{'R4{l}': 2, 'llll': 1}]",3,2.0,R4{l},3.0,104.0,0.028846153846153848
50,94837261504-1,"[{'Wk{l}f': 1, 'R2{Wk{l}Wk{r}}': 1, 'lWk{R3{l}}': 1, 'W!g{l}': 1, 'R10{l}': 1, 'R3{W!b{l}W!b{r}}': 1}]",6,6.0,Wk{l}f,6.0,104.0,0.057692307692307696
50,948372615040,[{'R4{l}f': 1}],1,1.0,R4{l}f,1.0,104.0,0.009615384615384616
50,948372615040312213,[{'R4{l}fR3{r}': 1}],1,1.0,R4{l}fR3{r},1.0,104.0,0.009615384615384616
50,94837261504031221304,[{'R4{l}fR4{r}': 5}],5,1.0,R4{l}fR4{r},5.0,104.0,0.04807692307692308
50,948372615041302-1,[{'R4{R4{l}r}': 1}],1,1.0,R4{R4{l}r},1.0,104.0,0.009615384615384616
50,94837261504130211001-10,[{'R4{l}W!b{rl}': 1}],1,1.0,R4{l}W!b{rl},1.0,104.0,0.009615384615384616
50,9483726150413221100-1,[{'W!b{R4{l}R2{r}}': 1}],1,1.0,W!b{R4{l}R2{r}},1.0,104.0,0.009615384615384616
50,94837261504132231484,"[{'R4{l}R4{r}': 12, 'R4{l}R4{r}R2{}': 2, 'R4{l}R4{r}R4{}': 2, 'R4{l}R4{r}W{}': 1}]",17,4.0,R4{l}R4{r},17.0,104.0,0.16346153846153846
50,9483726150413223148475,"[{'R4{l}W!b{R4{r}}': 1, 'R4{l}R5{r}R2{}': 1}]",2,2.0,R4{l}W!b{R4{r}},2.0,104.0,0.019230769230769232
50,948373,"[{'lfR2{}': 1, 'lf': 1}]",2,2.0,lfR2{},2.0,104.0,0.019230769230769232
50,9483736252,"[{'R2{lf}': 3, 'lflf': 1}]",4,2.0,R2{lf},4.0,104.0,0.038461538461538464
50,948373625241,[{'lflfl': 1}],1,1.0,lflfl,1.0,104.0,0.009615384615384616
50,948373625241312010,[{'R4{lf}': 1}],1,1.0,R4{lf},1.0,104.0,0.009615384615384616
50,9483736252413120100-1,"[{'W!b{lf}': 1, 'R5{lf}': 1, 'R6{lf}': 1}]",3,3.0,W!b{lf},3.0,104.0,0.028846153846153848
50,948373625241312213,[{'R3{lf}R2{r}': 1}],1,1.0,R3{lf}R2{r},1.0,104.0,0.009615384615384616
50,94837364534334231304,[{'W!b{R3{lfr}}': 1}],1,1.0,W!b{R3{lfr}},1.0,104.0,0.009615384615384616
50,948374635443342314847364534433241304,[{'W!b{lr}': 1}],1,1.0,W!b{lr},1.0,104.0,0.009615384615384616
50,948414,"[{'fW!k{s}': 1, 'f': 1}]",2,2.0,fW!k{s},2.0,104.0,0.019230769230769232
50,94841403-13,[{'R3{fl}R3{}': 1}],1,1.0,R3{fl}R3{},1.0,104.0,0.009615384615384616
50,94841404,[{'R2{f}': 3}],3,1.0,R2{f},3.0,104.0,0.028846153846153848
50,9485,"[{'R4{r}f': 1, 'R2{rf}': 1}]",2,2.0,R4{r}f,2.0,104.0,0.019230769230769232
51,32,[{nan: 99}],99,1.0,?,99.0,1045.0,0.09473684210526316
51,3221,[{'l': 21}],21,1.0,l,21.0,1045.0,0.020095693779904306
51,322111,[{'lf': 1}],1,1.0,lf,1.0,1045.0,0.0009569377990430622
51,32211203-12,[{'lrrlrrrrrrll': 1}],1,1.0,lrrlrrrrrrll,1.0,1045.0,0.0009569377990430622
51,3222,[{'f': 878}],878,1.0,f,878.0,1045.0,0.8401913875598086
51,322211,[{'fl': 4}],4,1.0,fl,4.0,1045.0,0.003827751196172249
51,32221101-10,[{'flflfrfrrrrrffflllflf': 1}],1,1.0,flflfrfrrrrrffflllflf,1.0,1045.0,0.0009569377990430622
51,32221101-12,[{'flfr': 1}],1,1.0,flfr,1.0,1045.0,0.0009569377990430622
51,32221102,[{'flr': 3}],3,1.0,flr,3.0,1045.0,0.0028708133971291866
51,32221102-11,[{'flrlff': 1}],1,1.0,flrlff,1.0,1045.0,0.0009569377990430622
51,32221102-12,"[{'flrf': 1, 'flrflrlr': 1}]",2,2.0,flrf,2.0,1045.0,0.0019138755980861245
51,32221102-13,[{'flrrf': 1}],1,1.0,flrrf,1.0,1045.0,0.0009569377990430622
51,322212,[{'ff': 3}],3,1.0,ff,3.0,1045.0,0.0028708133971291866
51,32221201,[{'ffl': 1}],1,1.0,ffl,1.0,1045.0,0.0009569377990430622
51,32221201-12,[{'fflr': 1}],1,1.0,fflr,1.0,1045.0,0.0009569377990430622
51,32221202,[{'fff': 3}],3,1.0,fff,3.0,1045.0,0.0028708133971291866
51,32221202-12,"[{'fffffflrff': 1, 'ffff': 2}]",3,2.0,ffff,3.0,1045.0,0.0028708133971291866
51,32221304-14,[{'frrf': 1}],1,1.0,frrf,1.0,1045.0,0.0009569377990430622
51,3223,[{'r': 18}],18,1.0,r,18.0,1045.0,0.01722488038277512
51,32231302,[{'rfl': 1}],1,1.0,rfl,1.0,1045.0,0.0009569377990430622
51,32231403,[{'rrl': 1}],1,1.0,rrl,1.0,1045.0,0.0009569377990430622
52,122,"[{nan: 9, 'R6{}': 1, 'R2{r}R3{l}R3{r}R3{l}r': 1, 'W!b{}': 1, 'R2{}': 2}]",14,5.0,?,14.0,57.0,0.24561403508771928
52,122111100,[{'R2{l}': 1}],1,1.0,R2{l},1.0,57.0,0.017543859649122806
52,1221111009-1,[{'W!b{lllrrr}': 1}],1,1.0,W!b{lllrrr},1.0,57.0,0.017543859649122806
52,12211110091807-1,[{'W!b{R2{llr}}': 1}],1,1.0,W!b{R2{llr}},1.0,57.0,0.017543859649122806
52,12211110091807160,[{'W!b{R2{l}R3{rl}}': 1}],1,1.0,W!b{R2{l}R3{rl}},1.0,57.0,0.017543859649122806
52,12211110091827161,[{'R2{l}R2{r}lsrs': 1}],1,1.0,R2{l}R2{r}lsrs,1.0,57.0,0.017543859649122806
52,12211110091827362514031221302-11,"[{'llR2{R3{r}R3{l}}f': 1, 'R2{l}R2{R3{r}R3{l}}': 1}]",2,2.0,llR2{R3{r}R3{l}}f,2.0,57.0,0.03508771929824561
52,12211110291827162514031201100-11,[{'R3{lr}lW!b{lr}': 1}],1,1.0,R3{lr}lW!b{lr},1.0,57.0,0.017543859649122806
52,122111102918271625142,"[{'R7{lr}': 1, 'R2{Wk{lr}}': 1, 'R10{lr}': 1}]",3,3.0,R7{lr},3.0,57.0,0.05263157894736842
52,122111102918271625342,[{'Wk{lrlrlrr}': 1}],1,1.0,Wk{lrlrlrr},1.0,57.0,0.017543859649122806
52,122111102918271625344,[{'lrlrlrrr': 1}],1,1.0,lrlrlrrr,1.0,57.0,0.017543859649122806
52,12211110291827162534433241304-13,[{'R3{lr}rW!b{R3{rl}}': 1}],1,1.0,R3{lr}rW!b{R3{rl}},1.0,57.0,0.017543859649122806
52,12211110291827162534435,[{'R3{lr}rW!b{r}f': 1}],1,1.0,R3{lr}rW!b{r}f,1.0,57.0,0.017543859649122806
52,12211110293827161,[{'W!b{lR2{r}R2{l}R2{s}}': 1}],1,1.0,W!b{lR2{r}R2{l}R2{s}},1.0,57.0,0.017543859649122806
52,122111102938473625142,[{'lWk{R3{r}R3{l}}': 1}],1,1.0,lWk{R3{r}R3{l}},1.0,57.0,0.017543859649122806
52,122112,"[{'sW!b{lr}': 1, 'R10{s}Wg{}': 1, 'ssssf': 1}]",3,3.0,sW!b{lr},3.0,57.0,0.05263157894736842
52,12211310291807160,[{'R8{rlllrl}': 1}],1,1.0,R8{rlllrl},1.0,57.0,0.017543859649122806
52,122113102918071625342,[{'rR2{R3{l}R3{r}}': 1}],1,1.0,rR2{R3{l}R3{r}},1.0,57.0,0.017543859649122806
52,12211310291827160,[{'W!b{rll}': 1}],1,1.0,W!b{rll},1.0,57.0,0.017543859649122806
52,12211310293827162514031201-1,[{'rW!b{R2{lrl}}': 1}],1,1.0,rW!b{R2{lrl}},1.0,57.0,0.017543859649122806
52,12211310293827362,[{'R3{rl}': 1}],1,1.0,R3{rl},1.0,57.0,0.017543859649122806
52,122113102938273625342,"[{'R3{W!b{rl}}': 1, 'R10{Wb{l}R2{rl}}': 1, 'W!b{rl}': 1, 'R6{rl}rrR4{l}': 1, 'R6{rl}': 1}]",5,5.0,R3{W!b{rl}},5.0,57.0,0.08771929824561403
52,1221131029382736253443322,[{'R3{rl}R2{r}R2{l}': 1}],1,1.0,R3{rl}R2{r}R2{l},1.0,57.0,0.017543859649122806
52,12211310293847364,[{'W!b{rlr}': 1}],1,1.0,W!b{rlr},1.0,57.0,0.017543859649122806
52,122113103,[{'R2{W!b{rs}}': 1}],1,1.0,R2{W!b{rs}},1.0,57.0,0.017543859649122806
52,122113104,[{'rrR2{}': 1}],1,1.0,rrR2{},1.0,57.0,0.017543859649122806
52,12211310493827160,[{'W!b{R2{r}R3{l}R2{l}}': 1}],1,1.0,W!b{R2{r}R3{l}R2{l}},1.0,57.0,0.017543859649122806
52,122113104938271625140,[{'R2{r}R3{l}rR2{l}': 2}],2,1.0,R2{r}R3{l}rR2{l},2.0,57.0,0.03508771929824561
52,12211310493827162534433221102-13,"[{'rrWk{R3{l}R3{r}}': 1, 'R2{r}Wk{R3{l}R3{r}}': 1, 'R2{r}W!b{R3{l}R3{r}}': 1}]",3,3.0,rrWk{R3{l}R3{r}},3.0,57.0,0.05263157894736842
52,12211310493827162534435,[{'Wk{R2{r}R3{l}R3{r}}': 1}],1,1.0,Wk{R2{r}R3{l}R3{r}},1.0,57.0,0.017543859649122806
52,12211310493827364,[{'R2{r}W!b{R2{llrr}}': 1}],1,1.0,R2{r}W!b{R2{llrr}},1.0,57.0,0.017543859649122806
52,122113104938473625342,[{'W!b{rR2{rl}lrl}': 1}],1,1.0,W!b{rR2{rl}lrl},1.0,57.0,0.017543859649122806
53,91,"[{'W!b{}': 3, nan: 22, 'W{}': 4, 'W{f}': 2, 'rrl': 1, 'Wb{f}': 2, 'W!g{}': 1}]",35,7.0,?,35.0,43.0,0.813953488372093
53,9181,[{'fWb{}': 1}],1,1.0,fWb{},1.0,43.0,0.023255813953488372
53,918171,[{'ss': 1}],1,1.0,ss,1.0,43.0,0.023255813953488372
53,91817161514131211193837363534333231303-13,[{'W!g{f}': 1}],1,1.0,W!g{f},1.0,43.0,0.023255813953488372
53,9182,[{'Wd{}r': 1}],1,1.0,Wd{}r,1.0,43.0,0.023255813953488372
53,918271,[{'rl': 1}],1,1.0,rl,1.0,43.0,0.023255813953488372
53,918273,[{'rr': 1}],1,1.0,rr,1.0,43.0,0.023255813953488372
53,9182736455,"[{'Wk{r}': 1, 'W!b{r}': 1}]",2,2.0,Wk{r},2.0,43.0,0.046511627906976744
54,60,"[{'W!b{fIx=1{R3{r}}/{Iy{l}}}': 1, nan: 3}]",4,2.0,?,4.0,13.0,0.3076923076923077
54,6050,"[{'R2{W!y{f}Wy{I{}/{}}}': 1, 'f': 1, 'W!b{Iy{}/{f}}': 1, 'fW!b{}': 1}]",4,4.0,R2{W!y{f}Wy{I{}/{}}},4.0,13.0,0.3076923076923077
54,605041322365,[{'fIx<5{R3{r}}/{R7{f}}': 1}],1,1.0,fIx<5{R3{r}}/{R7{f}},1.0,13.0,0.07692307692307693
54,60504132236554433221100-1,[{'W!y{f}R3{r}W!b{l}': 1}],1,1.0,W!y{f}R3{r}W!b{l},1.0,13.0,0.07692307692307693
54,605041322365554535,[{'R2{W!y{f}Wx<=5{r}}': 1}],1,1.0,R2{W!y{f}Wx<=5{r}},1.0,13.0,0.07692307692307693
54,60504132236556,[{'frrrr': 1}],1,1.0,frrrr,1.0,13.0,0.07692307692307693
54,605142332365544332221100-1-1,[{'R3{r}R3{fR3{l}}': 1}],1,1.0,R3{r}R3{fR3{l}},1.0,13.0,0.07692307692307693
55,120,"[{nan: 37, 'W!d{}': 1, 'W!k{R3{l}R2{l}l}': 1, 'W!y{}': 1, 'R3{r}R2{l}W!b{R3{sr}}': 1, 'R3{}': 1, 'R2{W!y{r}R2{l}}R2{l}': 1, 'Wy{R3{r}}': 1, 'R10{Wy{l}}': 1, 'W!y{r}R4{W!d{l}W!y{r}}': 1, 'R2{Wy{r}}R2{Wd{l}}': 1, 'R2{R3{r}R2{l}}R2{l}': 1, 'W!b{}': 1, 'W{R2{}}': 1}]",50,14.0,?,50.0,134.0,0.373134328358209
55,12011-1,"[{'W!y{l}Wd{r}': 1, 'W!b{R2{l}}': 1}]",2,2.0,W!y{l}Wd{r},2.0,134.0,0.014925373134328358
55,120110,[{'f': 2}],2,1.0,f,2.0,134.0,0.014925373134328358
55,1201111009-1,"[{'W!y{rW!d{l}}': 1, 'R2{R2{rW!b{l}}}': 1}]",2,2.0,W!y{rW!d{l}},2.0,134.0,0.014925373134328358
55,12011110091807160514031201100-11,[{'W!d{rl}': 1}],1,1.0,W!d{rl},1.0,134.0,0.007462686567164179
55,1201111009182736455,[{'W!y{rW!d{lW!b{r}}}': 1}],1,1.0,W!y{rW!d{lW!b{r}}},1.0,134.0,0.007462686567164179
55,120111102,[{'R2{r}': 1}],1,1.0,R2{r},1.0,134.0,0.007462686567164179
55,12011110293,"[{'R3{r}R3{}': 1, 'W!y{R3{r}}': 1, 'R3{r}': 3, 'W!y{r}': 1, 'R2{r}r': 1}]",7,5.0,R3{r},7.0,134.0,0.05223880597014925
55,120111102938271,"[{'W!y{r}W!d{l}W{}': 2, 'R3{r}R2{l}': 1, 'W!y{r}W!d{l}': 1, 'W!d{R3{r}R2{l}}': 1, 'W!y{r}ll': 1, 'W!y{R3{r}}Wy{R2{l}}': 1}]",7,6.0,W!y{r}W!d{l}W{},7.0,134.0,0.05223880597014925
